Tornado ID,Date/Time,Latitude,Longitude,Nearest town,State,Comments,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
830,3/01/2005 4:30,-33.02,138,Port Germein,SA,"Trees uprooted and blew down TV antennas. Power was out for 7 and a half hours. Further to this the Port Pirie Recorder reported a ""twister"" with winds to 160 km/h recorded at the Port Germein CFS station. Possible tornado at Port Germein storm lasting 10 to 15 minutes at about 0430 UTC (3 pm) that uprooted trees and blew down TV antennas. Power was out for 7 and a half hours. ",,,,,,,,,,,
831,3/01/2005 5:30,-34.5,139.05,Angaston,SA,"There was damage to 6 - 8 inch diameter saplings, with big limbs twisted out of larger trees. He noted a track for a few kilometers running NW to SE, with more damage 8 - 10 km further along the track. Tornado at Angaston 0500-0530 UTC (3:30-4 pm).",,,,,,,,,,,
832,10/06/2005 10:00,-34.95,139.55,Bow Hill,SA,"Shed damaged and roof partially removed from house. Large trees blown over. Would have thought was straight line winds except eyewitness reported seeing rotating winds but not funnel. Was at night. Gribble Bore, 7km south of Bow Hill on the Murray River; Squall line produced damage to shed and partially removing house roof, also blowing trees over. Could be tornadic as witness saw whirling winds but also possibly straight line wind gust.",,,,,,,,,,,
833,10/06/2005 10:30,-35.1,139.9,Karoonda,SA,"Hospital, CFS, Ambulance depot, Football Club and 14 houses damaged, many severely. Large pine trees blown over on northern side of town, and adjacent gum trees. Damage path extending along road to north of town and also to south. Squall line producing probable tornadic damage at Karoonda. 18 houses damaged, many with roofs removed.",,,,,,,,,,,
834,18/06/2005 10:30,-31.1,138.68,Blinman,SA,"River red gums ""smashed off"" and mallee trees uprooted. Time from radar evidence. Path direction approximately NNW to ESE. Flinders Ranges National Park ranger called to describe a possible tornado. River red gums ""smashed off"" and mallee trees uprooted along a narrow path.",,,,,,,,,,,
835,19/06/2005 3:10,-35.67,137.07,Snelling Beach,SA,"witness described rotation, thought it was a waterspout (but came overland). About a dozen large trees blown down. Time form radar evidence. Witness said it was after lunch. Call received at council re trees down at 2:06pm. Snelling Beach; Kangaroo Island: witness described rotation, thought it was a waterspout (but came overland). Large trees blown down.",,,,,,,,,,,
836,21/06/2005 4:30,-34.55,135.48,Wangary,SA,An eyewitness described it as a big swirly thing," spinning as it went."" Pictures of the damage to a shed also indicate a narrow path of damage. Time not given but Coles Point AWS recorded a severe gust at 04:30 UTC. Wangary; Tornado. Coles Point; severe gust. The passage of a cold front resulted in showers and thunderstorms with severe gusts.""",,,,,,,,,,
837,21/06/2005 6:30,-35.22,138.54,McLaren Vale,SA,"A swathe of tree damage and some structure damage was reported NE of McLaren Vale. Squall line with long lived embedded thunderstorm cells developed in southern St Vincent Gulf crossing the coast in the southern metropolitan Adelaide suburbs, moving to the northeast.    Roof and siding removed from a house on the Esplanade at Silver Sands (two houses south of Attunga St) near Aldinga, with the roof dropped in the front yard of a house in the first street back from the Esplanade. Powerlines in front of the house where somehow undamaged.  Roof damage to the house on the Esplanade next door to the south. 
Some fence and tree damage and large amounts of small hail occurred at Seaford and Seaford Rise on the seafront.Time about 3:50 CST.      A swathe of tree damage and some structure damage was reported NE of McLaren Vale. The damage path extended over ~1km and was ~150m wide.",,,,,,,,,,,
838,21/06/2005 6:40,-34.85,138.65,Adelaide,SA,A tornado observed out to sea. Resulted in minor tree damage at landfall. Eyewitness account of a waterspout from the father of a forecaster (Matt Collopy) at approx 1600 on the 21/06 at Hallett Cove Estate (northern end of Hallett Cove). A ?tornado? formed on the northern end of the squall line, as viewed from the cliff top, with a rotating vortex several hundred meters across on the northern end of the line of TS," whipping up the surface of the water with some form of white funnel cloud. This feature moved with the squall line and made landfall about half a kilometre north. It appeared to loose its form as it hit the cliffs and the remainder moved across a park and removed several small tree branches but didn't cause much more damage.""""",,,,,,,,
839,6/05/2006 12:00,-36.81,139.08,Kingston,SA,"Most information from article in South East Coast Leader. Damage reported was to a house's roof, another house's pergola, a felled UHF tower which landed on a shed, and extensive tree stripping with occasional tree felling. Tornado reported at Kingston in Lower South East with damage to some buildings",,,,,,,,,,,
840,20/05/2007 19:50,-35.21,138.47,Adelaide,SA,Tornado associated with a shower damaged several houses and trees. Moana; F0 tornado associated with a shower damaged several houses and trees.,,,,,,,,,,,
841,4/07/2007 0:00,-34.36,135.45,Poona,SA,"A fast moving front with some thunderstorms passed over at about the time. At Poona, near Coulta on the Lower Eyre Peninsula, damage was reported that was consistent with a tornado. Andrew Watson, Regional Director conducted a damage survery and concluded a healthy F2 intensity tornado had occurred.",,,,,,,,,,,
842,4/07/2007 11:30,-35.12,139.28,Murray Bridge,SA,"a possible tornado occurred at Pallamana, where the middle section of a shed was torn away and ended up 40 metres away from the rest of the structure. The AWS at Murray Bridge airport recorded a gust to 47 knots (87 km/h) with a shower. The farmer reportedly said ?It sounded like a diesel train was roaring through my yard.? At about 9pm (1130UTC) a possible second tornado occurred at Pallamana, where the middle section of a shed was torn away and ended up 40 metres away from the rest of the structure. The AWS at Murray Bridge airport recorded a gust to 47 knots (87 km/h) with a shower.",,,,,,,,,,,
843,1/04/2008 20:01,-35.59,138.53,Waitpinga,SA,"Wind strength of 58 kts from WNW. Width was estimated. Path flattened. Trees down, Boughs twisted. Loud 'boom' sound. Coming from Watpinga rd Jagger road to sea (NW to SE). This report is the persons 2nd in 9 years - last one 18th July 1999. Widespread tree damage with local power failures and isolated roof damage across a large area (Adelaide, MLR, KI, YP, ML, USE, LSE) associated with extreme fire weather. Severe wind gusts of up to 137 km/h. Severe mean wind speeds of up to 72 km/h. Report of a 'mini tornado' or microburst at Waitpinga. Sandstorms in the riverland/murraylands as a result of the winds.",,,,,,,,,,,
844,16/06/1954 14:00,-32.71,116.1,Dwellingup,WA,"Tornado through Jarrah forest on top of scarp near Dwellingup overnight. Path width of 100-200m extending for 10km. Damage varied Tornado through jarrah forest near Dwellingup, 16/6/1954.",,,,,,,,,,,
845,2/08/1959 2:00,-33,116.91,Williams,WA,Tornado at Williams. Tornado at Williams 2/8/1959,,,,,,,,,,,
846,31/12/1959 7:00,-32.25,116.02,byford,WA, Tornado at  Byford Central Wheatbelt.,,,,,,,,,,,
847,5/04/1960 20:00,-33.4,116.1,Collie,WA,"Tornado through Jarrah forest near Lyall's Mill, 240m wide for 30km. The estimated volume of timber useful for milling would be about 10000 loads of mill logs, 3000 poles and 18000 lengths of mine timber, enough for a year's work at the local mill. Tornado through Jarrah forest near Collie, 6/4/1960.",,,,,,,,,,,
848,24/01/1961 16:00,-31.8,116.4,WUNDOWIE,WA,Cock eyed bob at Wundowie. cockeyed bob at Wundowie Lower West.,,,,,,,,,,,
849,26/07/1961 7:30,-33.5,115.8,"Bunbury,Boyup Brook",WA,"Tornadic wind through Bunbury,Boyanup, Donnybrook, Brookhampton and Boyup Brook. Tornadic wnds, 100's yds wide several miles long, in the afternoon at Bunbury to Donnybrook, Brookhampton, Boyup Brook, 26/7/1961.",,,,,,,,,,,
850,11/02/1962 7:30,-31.1,120.6,WOOLGANGIE,WA, tornado at Woolangie in the Goldfields.,,,,,,,,,,,
851,11/02/1962 16:00,-26.6,120.2,WILUNA,WA, 10mm in 30min and Tornado at Wiluna.,,,,,,,,,,,
852,14/03/1963 16:00,-34.6,117.7,MOUNT BARKER,WA," small tornado"" 20000 cases apples lost due hail"," 10min at Mt Barker.""",,,,,,,,,,
853,26/06/1963 3:00,-32.5,115.77,Mandurah,WA,"Five houses badly damaged. Residents reported roaring sound. Tornado at Mandurah, 26/6/1963.",,,,,,,,,,,
854,19/08/1963 15:40,-31.95,115.8,Perth,WA,"Tornado through Scarborough, Doubleview and Innaloo. willy-willy"" demolished factory at Scarborough. Extended through Innaloo", Doubleview," 19/8/1963.""",,,,,,,,,
855,10/12/1963 9:15,-31.7,116.7,NORTHAM,WA," 2.5cm hail, unroofed 12 houses at Northam.",,,,,,,,,,,
856,24/02/1964 9:00,-29.4,116.3,PERENJORI,WA,"Destroyed half the buildings in town. Tornado wrecked half buildings in town, 30min at Perenjori CW.",,,,,,,,,,,
857,11/06/1964 16:00,-32.1,115.8,FREMANTLE,WA,"Tornado at Fremantle. ""cockeyed bob"" at Fremantle.",,,,,,,,,,,
858,15/06/1964 3:50,-32.5,115.7,MANDURAH,WA,"Tornado through NE part of Mandurah. First seen as waterspout over water. Extensive damage to houses and vegetation along a narror track about 30-50m wide.. Tornado at Mandurah damage180m  wide, 10min, 15/6/1954.",,,,,,,,,,,
859,15/06/1964 4:20,-33.5,116,Carolup,WA,"Tornado at Carolup. Tornado at Mandurah damage180m  wide, 10min, 15/6/1954.",,,,,,,,,,,
860,16/06/1964 4:20,-33.8,117.4,CARROLUP,WA,Tornado went thru farm in 1.5min. Tornado went through farm in 1.5min at Carolup GS.,,,,,,,,,,,
861,10/07/1964 16:00,-33.7,115.3,BUSSELTON,WA,"car whipped off road, 3min tornado pm. whipped car off road, 1 killed, 3min tornado, pm at Busselton.",,,,,,,,,,,
862,18/02/1966 8:00,-32.5,117.1,PINGELLY,WA, Gust to 54kts Pingelly GS.,,,,,,,,,,,
863,18/02/1966 8:30,-31.5,118.3,MERREDIN,WA,Cock eyed bob. cockeyed bob before ts at Merredin CWB.,,,,,,,,,,,
864,26/08/1966 3:50,-32.5,115.7,MANDURAH,WA,"Trees uprooted, roof off pumphouse. Tornado lifted roof off pumphouse, trees uprooted at Mandurah.",,,,,,,,,,,
865,30/01/1967 16:00,-33.8,116,BALINGUP,WA," iron speared into ground, 10min at Balingup SW.",,,,,,,,,,,
866,2/04/1967 2:30,-32.1,115.8,FREMANTLE,WA,Waterspout. waterspout at Freemantle.,,,,,,,,,,,
867,8/05/1967 8:35,-33.3,115.8,BRUNSWICK,WA,"Narrow path lasting only 15s at Brunswick Jn, some structural damage done. Tornado at Brunswick Jn.",,,,,,,,,,,
868,11/06/1967 5:30,-31.9,115.8,SCARBOROUGH,WA,"200 houses damaged in Scarborough, Doubleview and Woodlands. Tornado passed through Scarborough,Doubleview and Woodlands. Caravans also wrecked at Mandurah but not known whether caused by a second tornado or not. 11/6/67.",,,,,,,,,,,
869,19/07/1967 4:40,-32,115.9,PERTH,WA,"Tornado caused damage at Hilton, Hamilton Hill and O'Connor.  Tornado hit Hilton/Hamilton Hill, narrow path 19/7/1967.",,,,,,,,,,,
870,1/09/1967 11:00,-33.1,115.9,HARVEY,WA,Tornado at Harvey left a path of damage 180m wide. Houses were unroofed. Tornado at Harvey left a path of damage 180m wide 1/9/1967.,,,,,,,,,,,
871,8/10/1967 9:30,-33.7,115,YALLINGUP,WA,Waterspout. waterspout at Yalingup.,,,,,,,,,,,
872,5/12/1967 11:10,-33.3,115.6,BUNBURY,WA,Funnel cloud observed Black/brown funnel cloud observed over NE of Bunbury.,,,,,,,,,,,
873,8/06/1968 0:10,-32.2,115.7,NAVAL BASE,WA,"A severe wind squall destroyed 40 caravans and extensively damaged 24 cottages. Eye-witness accounts do not describe a tornado, although damaging winds came from several directions. Major damage by tornado at Naval Base near Rockingham, 8/6/1964.",,,,,,,,,,,
874,12/06/1968 2:10,-32.1,115.8,WHITE GUM VALLEY,WA, houses unroofed by Tornado White Gum Valley.,,,,,,,,,,,
875,9/09/1968 19:20,-32,116,KEWDALE,WA,"30 houses unroofed. Tornado  track 40m wide 1200m long, 2mins 30 houses unroofed at Kewdale.",,,,,,,,,,,
876,8/04/1969 16:00,-34.3,115.1,KARRIDALE,WA, large trees snapped by Tornado at Karridale.,,,,,,,,,,,
877,21/06/1970 23:00,-33.6,115.5,LUDLOW,WA, Widespread tree damage at Ludlow SW.,,,,,,,,,,,
878,27/06/1970 6:30,-34.3,116.1,MANJIMUP,WA, Tornado seen 2miles east of Manji moved to Manji golf course,,,,,,,,,,,
879,12/05/1972 23:30,-31.2,116.8,GOOMALLING,WA," Tornado 700m wide, went thru forest, car flipped at Goomalling.",,,,,,,,,,,
880,16/07/1975 14:00,-32.1,116,ARMADALE,WA," tornado 200m wide 7Km long, 8 houses unroofed, at Armadale.",,,,,,,,,,,
881,28/07/1975 9:00,-32.7,116.1,DWELLINGUP,WA,"Tornado cut a section through forest 5km long 150m wide,139 deg forward dir of path, 2/5km east of Dwellingup. Tornado cut a section through forest 5km long 150m wide,139 deg forward dir of path, 2/5km east of Dwellingup.",,,,,,,,,,,
882,17/12/1975 8:30,-20.4,118.6,PORT HEDLAND,WA, photos taken of tornado Port Hedland.,,,,,,,,,,,
883,21/12/1977 9:00,-31.7,116.7,NORTHAM,WA, Tornado at Northam.,,,,,,,,,,,
884,14/02/1978 6:00,-30.84,116.38,PIAWANING,WA," tore off roof and twisted framework,'first came from the north then a lull for 15min then 10 times worse from another direction at Piawaning CW 14/2/1978",,,,,,,,,,,
885,22/01/1979 7:30,-31.7,116.7,NORTHAM,WA, Tornado with verandah and roof off at Northam.,,,,,,,,,,,
886,11/11/1981 10:00,-31.6,117.3,CUNDERDIN,WA," Swathe 8 km wide, 75% crops damaged by hail 30,000 hectares at Cunderdin.",,,,,,,,,,,
887,8/06/1982 10:00,-32.3,115.76,SHOALWATER,WA," unroofed house, sky white with lightning at Shoalwater.",,,,,,,,,,,
888,29/11/1982 6:00,-32.46,123.86,BALLADONIA,WA," 80mm in 30min,motel unroofed, trees torn from the ground at Balladonia.",,,,,,,,,,,
889,11/08/1983 15:00,-33.4,115.7,Bunbury,WA,"Tornado caused severe damage, mostly roofing, to several hotels, a restaruant, a service station, an office block, a bowling club and 10 houses. Discontinuous damage through bush about 60-200m wide along 30km track. Tornado at Bunbury 11/8/1983.",,,,,,,,,,,
890,22/08/1983 13:45,-32.1,115.8,FREMANTLE,WA,"Several hotels, some 40 houses, two large bulk storage buildings, trotting track and football ground facilities were damaged. Damage discontinuous with buildings on higher ground most affected. Damage at Roleystone at same time possibly associated with same tornado. Tornado at Fremantle, 22/6/1983.",,,,,,,,,,,
891,3/09/1983 0:00,-31.9,115.85,Perth,WA,"About 50 houses damaged, some almost totally destroyed along a path from Scarborough to Mt Lawley. Damage was worst on higher ground. Tornado at Scarborough, 3/9/1983.",,,,,,,,,,,
892,24/08/1986 5:00,-32.3,115.8,ROCKINGHAM,WA, Tornado 400m path at Rockingham.,,,,,,,,,,,
893,9/11/1986 8:10,-30.8,128.1,FORREST,WA, Tornado at Forrest. no damage.,,,,,,,,,,,
894,7/04/1987 0:00,-32.9,116.5,Boddington,WA,Tornado/strong winds cut a kilometre wide path for about 25km between Boddington and Quindanning. Time and damage unknown. Possible tornado between Boddington and Quindanning. Tornado also at Walpole. Intense low to southwest. 7/4/1987.,,,,,,,,,,,
895,7/04/1987 9:00,-35,116.7,NORTH WALPOLE,WA,"Tornado at Walpole100m wide,2km long,5min. Giant jarrah and redgum trees uprooted, roofing iron lifted, fences damaged and a cow was killed. Tornado at Walpole100m wide,2km long,5min. Also possible tornado at Boddington/Quindanning. 7/4/1987.",,,,,,,,,,,
896,12/08/1987 3:00,-32.5,115.7,MANDURAH,WA,"A tornado, first observed as a waterspout at sea, damaged 70 houses along a 3km path. One many was injured when his car was rolled over. Tornado at Mandurah 3km path,50m wide. 12/8/1987.",,,,,,,,,,,
897,27/07/1989 8:30,-32.6,115.9,PINJARRA,WA,paper report of cock-eyed bob coming from west came from west cock eyed bob Pinjarra 27/7/1989,,,,,,,,,,,
898,1/08/1992 9:00,-28.06,116.65,PINDATHUNA,WA," observer took picture, narrow band of damage from wind gust associated with tornado in NW cloud band event.",,,,,,,,,,,
899,11/03/1993 8:00,-27.39,115.96,TWIN PEAKS,WA," hail swathe damage 1-1.5miles wide, from rainfall observer in Tenindewa 2 tornado like tracks 200m wide and about 1km apart, 22mm in 20min, action caught on Geraldton radar.",,,,,,,,,,,
900,3/09/1993 11:15,-34,115.1,WITCHCLIFFE,WA," path from Prevally Park to Rocky Road, deroofed one house, extensive tree damage at Witchcliffe.",,,,,,,,,,,
901,6/09/1993 1:40,-31.7,115.7,CONNELLY,WA," weak tornado, houses detiled, workmans shed flipped over house",,,,,,,,,,,
902,22/09/1993 9:00,-32.52,115.75,MANDURAH,WA,"8 houses demolished, another 100 damaged. Most severe being on upwind side of elevated slopes. 2nd tornado 50m wide for 2km about 5km to the north. Also reports of waterspouts prior to crossing. Two tornadoes, stronger one through Halls Head, other about 6km north through Silver Sands/Greenfields. $1.75mill damage, caught on radar.",,,,,,,,,,,
903,22/05/1994 6:30,-32.15,116.05,Perth,WA,"unconfirmed tornado in southern suburbs, cell unable to be identified on radar house damage/demolished, trees down, flooding by Tornado in Perth.",,,,,,,,,,,
904,28/05/1994 22:40,-31.04,115.37,bindoon,WA,"house demolished, trees ripped up tornado near Bindoon in morning",,,,,,,,,,,
905,28/05/1994 22:50,-33,114.59,donnybrook,WA,"2 trees down, 1 m in diameter tornado near Donnybrook in morning.",,,,,,,,,,,
906,28/05/1994 23:50,-31.75,116.8,northam,WA,"trees uprooted tornado at Quellington, near Northam, occurred in morning",,,,,,,,,,,
907,29/05/1994 2:00,-34.8,118,Kalgan,WA,"tornado crossed the Deep Creek Rd approx 6.5km north of Hassell H'way tornado approx 6.5km up the Deep Creek Rd, northeast Albany",,,,,,,,,,,
908,17/12/1994 8:20,-29.57,116.06,carnamah,WA,"tornado sighted but unsure because of width of damage path. Trees were uprooted, buildings damaged and crops flattened. tornado at Carnamah",,,,,,,,,,,
909,27/01/1995 10:50,-34.37,117.08,frankland,WA, Tornado from supercell near Frankland. Fires ignited by lightning from this cell.,,,,,,,,,,,
910,24/02/1995 8:30,-20.31,118.6,port hedland,WA,observed by Bureau person Gust at Port Hedland.,,,,,,,,,,,
911,28/03/1995 9:00,-28.2,113.6,Abrolhos Is,WA,funnel cloud observed north of North Is observed funnel cloud north of Abrolhos Is,,,,,,,,,,,
912,28/04/1995 2:00,-28.16,114.65,Ogilvie,WA,"well defined tornado, some kilometres from observer, who watched it for some minutes before it blended into the rain 0200-0230utc. Small area of freshly broken small scrubs spread over stubble 100m wide and 200m long found 1km SW of sighting. observed weak tornado at East Ogillvie, 20km north of Northhampton",,,,,,,,,,,
913,23/05/1995 3:50,-31.935,115.786,perth,WA, minor roof and tree damage,,,,,,,,,,,
914,7/06/1995 7:30,-33.722,117.675,katanning,WA,trees uprooted and damage to buildings. tornado uprooted trees and caused damage to buildings at Katanning.,,,,,,,,,,,
915,7/06/1995 7:30,-31.44,118.52,burracoppin,WA,hit electrical tower at 15:53 at 31.534 118.716 this tornado event hit electrical tower at 15:53 disabling power line. the cell was moving at 80km/hr. 1 inch jagged hail was reported at 31.75  119.25.,,,,,,,,,,,
916,7/06/1995 9:45,-32.783,118.432,kulin,WA,end of track not distinct. Tornado  at Kulin not distinct on satellite picture.,,,,,,,,,,,
917,8/06/1995 10:45,-31.827,115.772,perth,WA,2 large trees uprooted with fascia pulled off and minor damage to buildings. mini tornadic event in Perth. pea sized hail reported prior to event.,,,,,,,,,,,
918,8/06/1995 11:30,-32.054,115.745,freemantle,WA,"minor damage to trees and roof capping. major damage to bodgy house with tin roof lifted off and walls blown down. mini tornadic event at Fremantle, minor damage.",,,,,,,,,,,
919,24/06/1995 19:20,-34.694,117.534,mount barker,WA,tornado crossed mt..barker to denmark road approx 6km south of mt. barker research station. large trees uprooted and snapped by tornado at Mt Barker.,,,,,,,,,,,
920,7/07/1995 12:43,-33.495,115.86,wellington mill,WA, prefrontal tornado. large trees uprooted  and no major damage to houses. responsible cell moved at 300/70km/h.,,,,,,,,,,,
921,7/07/1995 13:30,-33.89,16.191,mayanup,WA,"different reports of width, but consistent reports of trees lying at different angles. prefrontal tornado at Maynup with associated damage to large trees. responsible cell moved at 310/80km/h",,,,,,,,,,,
922,7/07/1995 15:03,-32.517,115.728,mandurah,WA,wind range 80-110km/hr. path 50m wide at start narrowing to 15/20m at end of path. most damage near allnut st. prefrontal tornado event resulted in large tree damage and minor property damage.responsible cell moved at 320/80km/hr.,,,,,,,,,,,
923,24/07/1995 12:50,-31.85,115.75,perth,WA, Post frontal SNW mini tornado case. Cell moved at 250/75km/h.,,,,,,,,,,,
924,24/12/1995 15:23,-33.8,116.5,Boyup Brook,WA, ,,,,,,,,,,,
925,7/02/1996 7:30,-28.3,117.4,Mt Magnet,WA," Mt Magnet hail, 7/2/1996",,,,,,,,,,,
926,15/06/1996 5:00,-32.5,115.77,Mandurah,WA,"reports of a cock-eyed bob weak tornado at Mandurah, cell 340/32kn. 26/6/1996",,,,,,,,,,,
927,21/06/1996 3:30,-32.72,116.06,Dwellingup,WA,minor tree damage reported Cold air funnel observed near Dwellingup 21/6/1996,,,,,,,,,,,
928,26/06/1996 22:30,-31.961,115.778,Perth,WA,"two people caught walking, heard roar and then were blown over. Damage to Nedlands Tornado or jet streak caused F0 damage from Mt Claremont to Nedlands. Radar imagery lost. One woman died in a car crash during the storm. 27/6/96",,,,,,,,,,,
929,15/07/1996 12:30,-32,115.85,Perth,WA,"Damage with major front. Deep low to south of the state. Cape Leeuwin gust 72 knots and gales for 70 hours. Tornado through Kings Park and South Perth, cell 280/42kn. 15-18/7/96",,,,,,,,,,,
930,5/09/1997 0:00,-31.5,115.8,Gingin,WA,"Photographs of damage substantial tree damage to Gnangara pine plantation located SW of Gingin airfield along Watert Rd. Estimated 20-30 ha of pine plantation and banskia bush flattened with evidence of twisting motion on the tree stumps. Trees were 200-300mm in diam broken off 1.5-3m above ground, tree height 10-12m. Path length estimated about 1km, and about 250m wide. 5/9/1997",,,,,,,,,,,
931,5/09/1997 0:00,-32,116.5,York,WA,"Trees twisted mid-stem, large swathe of small tress but a concentrated swathe of large trees. Video footage  and photographs available Damage swathe near Talbot Rd West, York. Extensive shrub and tree damage random direction"". Some dislocation and movement of debris"," sharp damge boundary. 5/9/1997""",,,,,,,,,,
932,5/09/1997 5:45,-33.2,118,Kukerin,WA,"Tornado sighted. Salmon, York and White gums splintered to 10 feet above ground, showing evidence of twisting, diam to 600mm. Tree limbs found 200m into crop paddocks. Damage near corner Springhurst/Harrison Rd. Tree damage showing marked evidence of twisting, tornado sighted, about 13km NNW of Kukerin. Hail damage reported. 5/9/97",,,,,,,,,,,
933,11/09/1997 3:45,-33.58,119.56,Ravensthorpe,WA," Tornado sighted 45km west of Ravensthorpe, with heavy rainfall. 11/9/97.",,,,,,,,,,,
934,12/11/1997 9:45,-31.25,126,Balgair,WA,"moved from NW to SE tornado sighted near Balgair homestead, Eucla district,  trees uprooted and limbs down",,,,,,,,,,,
935,24/11/1997 9:00,-20.2,120.21,Marble Bar,WA,"5 small twisters seen preceeding thunderstorm moving NE-SW causing damage to small shed and breaking limbs off trees tornado, hail and sandstorm affected mining community of Bamboo Creek in the Pilbara. Sandstorm caused 5-6 mins of 2000m vis",,,,,,,,,,,
936,10/03/1998 21:45,-33.8,116.3,Boyup Brook,WA,"Witness saw tornado. Many trees damaged, farm machinery and sheds, 23-tonne semi trailer picked up and dumped 5 meters away on its side. Path width varied from 50/60m to 150/200m at SE end. Path direction NW-SE. tornado near Boyup Brook in the South West district. Sighting as well as substantial damage 10/3/1998",,,,,,,,,,,
937,17/04/1998 0:00,-31.5,116.4,Toodyay,WA,"Heavy rains and car pushed sideways. Tornado near Toodyay, Lower West, observed by Bureau storm spotter. Heavy rains and car pushed sideways as storm passed.  17/4/1998",,,,,,,,,,,
938,7/06/1998 16:00,-34,115.8,Nannup,WA,"Large number of trees down. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",,,,,,,,,,,
939,7/06/1998 17:30,-31.1,117.8,Trayning,WA,"Tree branches down, trees uprooted, houses partly unroofed. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",,,,,,,,,,,
940,7/06/1998 17:30,-31.5,117.4,Tammin,WA,"Unknown effects Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",,,,,,,,,,,
941,7/06/1998 17:30,-32.5,117.4,Pingelly,WA,"15 homes damaged in Pingelly, also some damage in Brookton. Damage path discontinuous. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",,,,,,,,,,,
942,7/06/1998 19:00,-31,119.3,Southern Cross,WA,"Large power lines bent over, have photos. Cold front passage across SW corner produced 5 tornadoes and squall damage. Tornadoes at Trayning, north Tammin, Pingelly, Nannup and Ghooli. 7/6/98",,,,,,,,,,,
943,7/06/1998 19:00,-31.2,119.5,Ghooli,WA,3 high voltage towers brought down at around 3 am. Power disrupted to Kalgoorlie Tornado associated with cold front downed power lines near Ghooli. 7/6/98,,,,,,,,,,,
944,5/08/1998 2:30,-31.5,116.5,Toodyay,WA,"Trees uprooted and branches snapped. Roof of a house completely off. Trail NW to SE came out of the national forrest. Tornado associated with frontal passage damaged a house in Toodyay, Lower West. 5/8/1998",,,,,,,,,,,
945,5/08/1998 2:30,-31.4,116.3,TOODYAY,WA,"Moved along a NW-SE path 5/8/98. A short-lived tornado inflicted major structural damage, including removal of the roof, on a house to the north-west of Toodyay (located approximately 75 kilometres to the north-east of Perth). Travelling along a north-west to south-east path the storm also damaged natural vegetation along a trail that measured about 50 metres wide and extended for approximately 1.3 kilometres. The tornado was associated with the passage of an active cold front.",,,,,,,,,,,
946,28/08/1998 7:00,-31.3,117,Goomalling,WA,"Between Goomalling, Dowerin and Cunderdin. Several buildings were damaged and a swathe was cut through wheat crops 28/8/98. Cut-off low. During the afternoon of the 28th thunderstorms produced severe winds and a tornado in the central wheat belt district between Goomalling (120 kilometres to the north-east of Perth), Dowerin and Cunderdin. Several buildings were damaged and a swathe was cut through wheat crops along a trail that was estimated to be 100 metres wide and 2 kilometres long. Heavy rains and hail (ranging from 7 to 15 mm in diameter) also accompanied the passage of the storms.",,,,,,,,,,,
947,26/09/1998 14:20,-31.87,116.04,Perth,WA,"Trail from the west in Stratton. About 2 dozen homes suffered minor damage to roofing, fences garden sheds. Damage estimated as low F1 26/9/98. At around 2220WST a tornado developed during the passage of a cold front. Damage along a trail that extended from the west measured approximately
400 metres long and 50 metres wide in the Stratton area (north-east suburban Perth). About 2 dozen homes suffered minor damage to roofing, and fences and
garden sheds were blown down. Large branches were blown off trees. Wind gusts during the tornado were estimated to have reached 130 - 150 km/h.",,,,,,,,,,,
948,28/11/1998 7:50,-31.91,117.23,Quairading,WA, A suspected tornado may have occurred in the Quairading area (140 kilometres east of Perth). 28/11/98,,,,,,,,,,,
949,22/01/1999 8:00,-31.6,116.11,Bindoon,WA," In the same general area extensive damage to trees, possibly tornado activity, occurred in a strip 200 to 300 m wide extending from the west-north-west to east-south-east near Bindoon.",,,,,,,,,,,
950,17/06/1999 12:15,-32.3,115.71,Rockingham,WA,"Most damage to trees and ridge capping, a couple of tin garden sheds destroyed. Most serious damage to houses that were new. The worst hit school and house had tin rooves removed, the house's was partially off before hand. A swathe of damage 50 to 80 m wide that extended for approximately 6 km occurred in the Rockingham-Waikiki-Safety Bay area (about 45 km to the south of Perth) as a tornado touched down at 2015WST. Wind speeds were estimated to have reached 150 to 170 km/h. Moving from the north-west to the south-east, the tornado damaged the Safety Bay Primary School and about 100 houses, several of them very severely.",,,,,,,,,,,
951,22/06/1999 5:00,-33.3,115.7,Australind,WA,"1 house substantially dmaged, 6 moderate, 5 minor. A tornado struck Australind (north of Bunbury) at around 1300WST. About 12 houses were damaged, one seriously, along a 400 m path that was 25-50 m wide. The tornado travelled in a north-west to south-east direction and was associated with a convergence line ahead of a cold front.",,,,,,,,,,,
952,13/07/1999 5:00,-32.28,115.73,Rockingham,WA,Tornado sighted but no damage reported. Tornado sighting at Rockingham,,,,,,,,,,,
